ML_away,ML_home,away_score,capture_time,current_line,current_total,event_id,event_status,home_score,minute,period,second
-155.0,135.0,,2020-12-26 08:17:30.281255,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:17:30.281255,-3.0,55.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:17:30.281255,7.0,46.0,176073549,NOT_STARTED,,,,
-1430.0,700.0,0.0,2020-12-26 08:18:27.832914,15.5,56.5,179639535,STARTED,6.0,10.0,1st Quarter,11.0
245.0,-295.0,,2020-12-26 08:18:27.832914,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:18:27.832914,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:18:27.832914,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:18:27.832914,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:18:27.832914,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:18:27.832914,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:18:27.832914,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:18:27.832914,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:18:27.832914,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:18:27.832914,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:18:27.832914,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:18:27.832914,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:18:27.832914,-3.0,55.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:18:27.832914,7.0,46.0,176073549,NOT_STARTED,,,,
-1667.0,800.0,0.0,2020-12-26 08:19:26.650764,16.0,57.0,179639535,STARTED,6.0,10.0,1st Quarter,11.0
245.0,-295.0,,2020-12-26 08:19:26.650764,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:19:26.650764,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:19:26.650764,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:19:26.650764,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:19:26.650764,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:19:26.650764,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:19:26.650764,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:19:26.650764,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:19:26.650764,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:19:26.650764,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:19:26.650764,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:19:26.650764,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:19:26.650764,-3.0,55.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:19:26.650764,7.0,46.0,176073549,NOT_STARTED,,,,
-3335.0,1000.0,0.0,2020-12-26 08:20:27.449539,18.5,59.5,179639535,STARTED,6.0,8.0,1st Quarter,38.0
245.0,-295.0,,2020-12-26 08:20:27.449539,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:20:27.449539,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:20:27.449539,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:20:27.449539,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:20:27.449539,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:20:27.449539,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:20:27.449539,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:20:27.449539,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:20:27.449539,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:20:27.449539,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:20:27.449539,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:20:27.449539,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:20:27.449539,-3.0,55.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:20:27.449539,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1300.0,0.0,2020-12-26 08:21:29.045436,20.0,61.5,179639535,STARTED,6.0,8.0,1st Quarter,38.0
245.0,-295.0,,2020-12-26 08:21:29.045436,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:21:29.045436,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:21:29.045436,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:21:29.045436,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:21:29.045436,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:21:29.045436,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:21:29.045436,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:21:29.045436,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:21:29.045436,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:21:29.045436,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:21:29.045436,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:21:29.045436,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:21:29.045436,-3.0,,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:21:29.045436,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1300.0,0.0,2020-12-26 08:22:28.679260,20.0,61.0,179639535,STARTED,13.0,7.0,1st Quarter,39.0
245.0,-295.0,,2020-12-26 08:22:28.679260,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:22:28.679260,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:22:28.679260,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:22:28.679260,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:22:28.679260,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:22:28.679260,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:22:28.679260,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:22:28.679260,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:22:28.679260,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:22:28.679260,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:22:28.679260,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:22:28.679260,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:22:28.679260,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:22:28.679260,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1300.0,0.0,2020-12-26 08:23:28.944903,20.0,61.0,179639535,STARTED,13.0,7.0,1st Quarter,39.0
245.0,-295.0,,2020-12-26 08:23:28.944903,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:23:28.944903,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:23:28.944903,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:23:28.944903,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:23:28.944903,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:23:28.944903,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:23:28.944903,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:23:28.944903,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:23:28.944903,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:23:28.944903,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:23:28.944903,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:23:28.944903,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:23:28.944903,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:23:28.944903,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1400.0,0.0,2020-12-26 08:25:32.897856,20.5,61.0,179639535,STARTED,13.0,7.0,1st Quarter,39.0
245.0,-295.0,,2020-12-26 08:25:32.897856,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:25:32.897856,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:25:32.897856,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:25:32.897856,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:25:32.897856,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:25:32.897856,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:25:32.897856,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:25:32.897856,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:25:32.897856,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:25:32.897856,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:25:32.897856,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:25:32.897856,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:25:32.897856,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:25:32.897856,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1400.0,0.0,2020-12-26 08:26:28.610627,20.5,61.0,179639535,STARTED,13.0,7.0,1st Quarter,5.0
245.0,-295.0,,2020-12-26 08:26:28.610627,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:26:28.610627,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:26:28.610627,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:26:28.610627,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:26:28.610627,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:26:28.610627,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:26:28.610627,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:26:28.610627,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:26:28.610627,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:26:28.610627,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:26:28.610627,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:26:28.610627,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:26:28.610627,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:26:28.610627,7.0,46.0,176073549,NOT_STARTED,,,,
-10000.0,1300.0,0.0,2020-12-26 08:27:45.899127,19.5,60.5,179639535,STARTED,13.0,7.0,1st Quarter,5.0
245.0,-295.0,,2020-12-26 08:27:45.899127,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:27:45.899127,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:27:45.899127,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:27:45.899127,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:27:45.899127,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:27:45.899127,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:27:45.899127,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:27:45.899127,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:27:45.899127,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:27:45.899127,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:27:45.899127,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:27:45.899127,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:27:45.899127,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:27:45.899127,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:28:38.622388,23.0,60.5,179639535,STARTED,13.0,5.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:28:38.622388,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:28:38.622388,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:28:38.622388,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:28:38.622388,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:28:38.622388,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:28:38.622388,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:28:38.622388,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:28:38.622388,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:28:38.622388,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:28:38.622388,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:28:38.622388,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:28:38.622388,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:28:38.622388,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:28:38.622388,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:29:28.487199,21.5,58.0,179639535,STARTED,13.0,5.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:29:28.487199,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:29:28.487199,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:29:28.487199,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:29:28.487199,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:29:28.487199,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:29:28.487199,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:29:28.487199,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:29:28.487199,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:29:28.487199,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:29:28.487199,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:29:28.487199,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:29:28.487199,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:29:28.487199,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:29:28.487199,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:30:42.560806,23.0,58.0,179639535,STARTED,13.0,5.0,1st Quarter,5.0
245.0,-295.0,,2020-12-26 08:30:42.560806,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:30:42.560806,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:30:42.560806,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:30:42.560806,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:30:42.560806,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:30:42.560806,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:30:42.560806,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:30:42.560806,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:30:42.560806,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:30:42.560806,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:30:42.560806,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:30:42.560806,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:30:42.560806,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:30:42.560806,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:31:32.450893,24.0,58.0,179639535,STARTED,13.0,5.0,1st Quarter,5.0
245.0,-295.0,,2020-12-26 08:31:32.450893,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:31:32.450893,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:31:32.450893,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:31:32.450893,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:31:32.450893,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:31:32.450893,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:31:32.450893,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:31:32.450893,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:31:32.450893,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:31:32.450893,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:31:32.450893,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:31:32.450893,3.0,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:31:32.450893,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:31:32.450893,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:32:35.277284,23.0,56.0,179639535,STARTED,13.0,4.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:32:35.277284,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:32:35.277284,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:32:35.277284,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:32:35.277284,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:32:35.277284,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:32:35.277284,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:32:35.277284,-1.0,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:32:35.277284,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:32:35.277284,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:32:35.277284,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:32:35.277284,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:32:35.277284,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:32:35.277284,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:32:35.277284,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:33:30.909661,25.0,58.0,179639535,STARTED,13.0,4.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:33:30.909661,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:33:30.909661,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:33:30.909661,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:33:30.909661,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:33:30.909661,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:33:30.909661,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:33:30.909661,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:33:30.909661,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:33:30.909661,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:33:30.909661,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:33:30.909661,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:33:30.909661,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:33:30.909661,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:33:30.909661,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:34:33.059133,25.5,58.0,179639535,STARTED,13.0,2.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:34:33.059133,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:34:33.059133,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:34:33.059133,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:34:33.059133,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:34:33.059133,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:34:33.059133,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:34:33.059133,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:34:33.059133,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:34:33.059133,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:34:33.059133,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:34:33.059133,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:34:33.059133,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:34:33.059133,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:34:33.059133,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:35:28.159728,25.5,58.5,179639535,STARTED,13.0,2.0,1st Quarter,35.0
245.0,-295.0,,2020-12-26 08:35:28.159728,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:35:28.159728,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:35:28.159728,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:35:28.159728,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:35:28.159728,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:35:28.159728,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:35:28.159728,-0.5,43.0,176125018,NOT_STARTED,,,,
270.0,-335.0,,2020-12-26 08:35:28.159728,-7.5,46.0,179640152,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 08:35:28.159728,-1.0,42.0,179639569,NOT_STARTED,,,,
155.0,-180.0,,2020-12-26 08:35:28.159728,-3.5,49.0,176121456,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 08:35:28.159728,-1.0,47.5,179639565,NOT_STARTED,,,,
-155.0,135.0,,2020-12-26 08:35:28.159728,3.5,49.5,175163781,NOT_STARTED,,,,
145.0,-167.0,,2020-12-26 08:35:28.159728,-3.0,54.5,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 08:35:28.159728,7.0,46.0,176073549,NOT_STARTED,,,,
,,0.0,2020-12-26 08:36:31.917563,23.5,57.5,179639535,STARTED,13.0,1.0,1st Quarter,5.0
245.0,-295.0,,2020-12-26 08:36:31.917563,-6.5,48.5,179639537,NOT_STARTED,,,,
-132.0,117.0,,2020-12-26 08:36:31.917563,2.0,49.0,179639542,NOT_STARTED,,,,
430.0,-530.0,,2020-12-26 08:36:31.917563,-11.0,53.5,179639561,NOT_STARTED,,,,
-480.0,390.0,,2020-12-26 08:36:31.917563,10.0,48.0,175163824,NOT_STARTED,,,,
335.0,-420.0,,2020-12-26 08:36:31.917563,-10.0,44.0,175163789,NOT_STARTED,,,,
-360.0,285.0,,2020-12-26 08:36:31.917563,7.0,47.0,179639560,NOT_STARTED,,,,
-103.0,-110.0,,2020-12-26 08:36:31.917563,-1.0,43.0,176125018,NOT_STARTED,,,,
