event_id,event_status,current_line,current_total,capture_time,period,minute,second,home_score,away_score,ML_away,ML_home
179640152,STARTED,-4.0,43.5,2020-12-27 14:41:09.947605-05:00,3rd Quarter,15.0,0.0,10.0,10.0,185.0,-240.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:41:09.947605-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:41:09.947605-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:41:09.947605-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:41:09.947605-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:41:09.947605-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:41:09.947605-05:00,,,,,,-305.0,255.0
179639561,STARTED,-5.5,34.5,2020-12-27 14:42:09.260221-05:00,3rd Quarter,9.0,14.0,7.0,7.0,235.0,-335.0
175163824,STARTED,-4.5,38.0,2020-12-27 14:42:09.260221-05:00,3rd Quarter,15.0,0.0,3.0,13.0,200.0,-265.0
175163789,STARTED,-21.0,43.0,2020-12-27 14:42:09.260221-05:00,3rd Quarter,13.0,30.0,3.0,20.0,,
179639560,STARTED,9.0,44.0,2020-12-27 14:42:09.260221-05:00,3rd Quarter,12.0,28.0,13.0,10.0,-835.0,525.0
176125018,STARTED,13.5,48.5,2020-12-27 14:42:09.260221-05:00,3rd Quarter,14.0,15.0,21.0,7.0,-1667.0,850.0
179640152,STARTED,-4.0,42.5,2020-12-27 14:42:09.260221-05:00,3rd Quarter,15.0,0.0,10.0,10.0,180.0,-230.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:42:09.260221-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:42:09.260221-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:42:09.260221-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:42:09.260221-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:42:09.260221-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:42:09.260221-05:00,,,,,,-305.0,255.0
179639561,STARTED,-5.5,34.5,2020-12-27 14:43:10.130458-05:00,3rd Quarter,7.0,14.0,7.0,7.0,235.0,-335.0
175163824,STARTED,-2.5,40.0,2020-12-27 14:43:10.130458-05:00,3rd Quarter,15.0,0.0,3.0,13.0,125.0,-157.0
175163789,STARTED,-21.0,43.0,2020-12-27 14:43:10.130458-05:00,3rd Quarter,13.0,30.0,3.0,20.0,,
179639560,STARTED,9.0,44.0,2020-12-27 14:43:10.130458-05:00,3rd Quarter,12.0,28.0,13.0,10.0,-835.0,510.0
176125018,STARTED,15.5,50.5,2020-12-27 14:43:10.130458-05:00,3rd Quarter,12.0,34.0,21.0,7.0,-5000.0,1200.0
179640152,STARTED,-3.5,43.0,2020-12-27 14:43:10.130458-05:00,3rd Quarter,15.0,0.0,10.0,10.0,155.0,-200.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:43:10.130458-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:43:10.130458-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:43:10.130458-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:43:10.130458-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:43:10.130458-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:43:10.130458-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,34.5,2020-12-27 14:44:09.486018-05:00,3rd Quarter,7.0,14.0,7.0,7.0,310.0,-455.0
175163824,STARTED,-3.5,41.5,2020-12-27 14:44:09.486018-05:00,3rd Quarter,15.0,0.0,3.0,13.0,180.0,-235.0
175163789,STARTED,-23.5,44.0,2020-12-27 14:44:09.486018-05:00,3rd Quarter,13.0,30.0,3.0,20.0,,
179639560,STARTED,8.5,44.5,2020-12-27 14:44:09.486018-05:00,3rd Quarter,10.0,27.0,13.0,10.0,-770.0,500.0
176125018,STARTED,14.5,50.5,2020-12-27 14:44:09.486018-05:00,3rd Quarter,11.0,3.0,21.0,7.0,-3335.0,1050.0
179640152,STARTED,-3.0,43.0,2020-12-27 14:44:09.486018-05:00,3rd Quarter,12.0,59.0,16.0,10.0,-125.0,100.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:44:09.486018-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:44:09.486018-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:44:09.486018-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:44:09.486018-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:44:09.486018-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:44:09.486018-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,34.5,2020-12-27 14:45:11.745668-05:00,3rd Quarter,8.0,19.0,7.0,7.0,290.0,-420.0
175163824,STARTED,-5.5,37.5,2020-12-27 14:45:11.745668-05:00,3rd Quarter,15.0,0.0,3.0,13.0,245.0,-335.0
175163789,STARTED,-23.0,43.5,2020-12-27 14:45:11.745668-05:00,3rd Quarter,13.0,0.0,3.0,20.0,,
179639560,STARTED,8.5,43.5,2020-12-27 14:45:11.745668-05:00,3rd Quarter,10.0,27.0,13.0,10.0,-835.0,525.0
176125018,STARTED,13.0,48.0,2020-12-27 14:45:11.745668-05:00,3rd Quarter,11.0,3.0,21.0,7.0,-1667.0,800.0
179640152,STARTED,1.5,49.5,2020-12-27 14:45:11.745668-05:00,3rd Quarter,12.0,59.0,16.0,10.0,-129.0,102.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:45:11.745668-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:45:11.745668-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:45:11.745668-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:45:11.745668-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:45:11.745668-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:45:11.745668-05:00,,,,,,-305.0,255.0
179639561,STARTED,-4.5,34.5,2020-12-27 14:46:09.842470-05:00,3rd Quarter,8.0,19.0,7.0,7.0,210.0,-286.0
175163824,STARTED,-5.5,38.0,2020-12-27 14:46:09.842470-05:00,3rd Quarter,15.0,0.0,3.0,13.0,245.0,-335.0
175163789,STARTED,-22.0,43.0,2020-12-27 14:46:09.842470-05:00,3rd Quarter,11.0,16.0,3.0,20.0,,
179639560,STARTED,13.0,50.0,2020-12-27 14:46:09.842470-05:00,3rd Quarter,9.0,14.0,20.0,10.0,-5000.0,1150.0
176125018,STARTED,13.5,48.0,2020-12-27 14:46:09.842470-05:00,3rd Quarter,9.0,33.0,21.0,7.0,-2000.0,900.0
179640152,STARTED,1.5,49.0,2020-12-27 14:46:09.842470-05:00,3rd Quarter,12.0,59.0,17.0,10.0,-130.0,104.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:46:09.842470-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:46:09.842470-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:46:09.842470-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:46:09.842470-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:46:09.842470-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:46:09.842470-05:00,,,,,,-305.0,255.0
179639561,STARTED,-5.5,34.5,2020-12-27 14:47:10.017403-05:00,3rd Quarter,7.0,49.0,7.0,7.0,250.0,-360.0
175163824,STARTED,-6.0,36.0,2020-12-27 14:47:10.017403-05:00,3rd Quarter,12.0,55.0,3.0,13.0,290.0,-400.0
175163789,STARTED,-20.5,42.5,2020-12-27 14:47:10.017403-05:00,3rd Quarter,11.0,16.0,3.0,20.0,,
179639560,STARTED,12.5,49.0,2020-12-27 14:47:10.017403-05:00,3rd Quarter,9.0,14.0,20.0,10.0,-2500.0,1000.0
176125018,STARTED,13.5,48.0,2020-12-27 14:47:10.017403-05:00,3rd Quarter,9.0,33.0,21.0,7.0,-2500.0,950.0
179640152,STARTED,2.0,49.0,2020-12-27 14:47:10.017403-05:00,3rd Quarter,12.0,59.0,17.0,10.0,-130.0,104.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:47:10.017403-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:47:10.017403-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:47:10.017403-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:47:10.017403-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:47:10.017403-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:47:10.017403-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,34.0,2020-12-27 14:49:08.818751-05:00,3rd Quarter,7.0,49.0,7.0,7.0,350.0,-530.0
175163824,STARTED,-9.5,42.0,2020-12-27 14:49:08.818751-05:00,3rd Quarter,11.0,17.0,3.0,13.0,600.0,-1115.0
175163789,STARTED,-21.0,40.5,2020-12-27 14:49:08.818751-05:00,3rd Quarter,10.0,46.0,3.0,20.0,,
179639560,STARTED,13.0,47.5,2020-12-27 14:49:08.818751-05:00,3rd Quarter,9.0,14.0,20.0,10.0,-3335.0,1150.0
176125018,STARTED,13.5,48.0,2020-12-27 14:49:08.818751-05:00,3rd Quarter,9.0,23.0,24.0,7.0,-2500.0,950.0
179640152,STARTED,2.0,49.0,2020-12-27 14:49:08.818751-05:00,3rd Quarter,12.0,59.0,17.0,10.0,-130.0,104.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:49:08.818751-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:49:08.818751-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:49:08.818751-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:49:08.818751-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:49:08.818751-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:49:08.818751-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,33.5,2020-12-27 14:50:09.398098-05:00,3rd Quarter,7.0,49.0,7.0,7.0,330.0,-500.0
175163824,STARTED,-10.5,43.0,2020-12-27 14:50:09.398098-05:00,3rd Quarter,11.0,17.0,3.0,13.0,650.0,-1250.0
175163789,STARTED,-20.0,40.0,2020-12-27 14:50:09.398098-05:00,3rd Quarter,10.0,46.0,3.0,20.0,,
179639560,STARTED,12.0,47.0,2020-12-27 14:50:09.398098-05:00,3rd Quarter,9.0,14.0,20.0,10.0,-2500.0,1000.0
176125018,STARTED,13.0,48.5,2020-12-27 14:50:09.398098-05:00,3rd Quarter,9.0,23.0,24.0,7.0,-1667.0,800.0
179640152,STARTED,1.0,48.0,2020-12-27 14:50:09.398098-05:00,3rd Quarter,11.0,40.0,17.0,10.0,-121.0,-104.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:50:09.398098-05:00,,,,,,123.0,-143.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:50:09.398098-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:50:09.398098-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:50:09.398098-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:50:09.398098-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:50:09.398098-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.0,33.0,2020-12-27 14:51:11.544079-05:00,3rd Quarter,6.0,49.0,7.0,7.0,285.0,-400.0
175163824,STARTED,-9.0,43.0,2020-12-27 14:51:11.544079-05:00,3rd Quarter,10.0,26.0,3.0,20.0,460.0,-715.0
175163789,STARTED,-20.0,39.5,2020-12-27 14:51:11.544079-05:00,3rd Quarter,10.0,46.0,3.0,20.0,,
179639560,STARTED,13.0,47.5,2020-12-27 14:51:11.544079-05:00,3rd Quarter,9.0,14.0,20.0,10.0,-3335.0,1150.0
176125018,STARTED,13.0,48.0,2020-12-27 14:51:11.544079-05:00,3rd Quarter,9.0,23.0,24.0,7.0,-2500.0,900.0
179640152,STARTED,-3.0,50.5,2020-12-27 14:51:11.544079-05:00,3rd Quarter,11.0,40.0,17.0,10.0,128.0,-162.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 14:51:11.544079-05:00,,,,,,117.0,-136.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:51:11.544079-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:51:11.544079-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:51:11.544079-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:51:11.544079-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:51:11.544079-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.0,31.5,2020-12-27 14:52:11.722090-05:00,3rd Quarter,4.0,49.0,7.0,7.0,300.0,-455.0
175163824,STARTED,-8.0,43.0,2020-12-27 14:52:11.722090-05:00,3rd Quarter,10.0,26.0,3.0,20.0,410.0,-590.0
175163789,STARTED,-18.5,40.0,2020-12-27 14:52:11.722090-05:00,3rd Quarter,10.0,10.0,3.0,20.0,,
179639560,STARTED,13.0,47.0,2020-12-27 14:52:11.722090-05:00,3rd Quarter,8.0,1.0,20.0,10.0,-5000.0,1200.0
176125018,STARTED,12.5,48.0,2020-12-27 14:52:11.722090-05:00,3rd Quarter,7.0,52.0,24.0,7.0,-2000.0,850.0
179640152,STARTED,-3.0,50.5,2020-12-27 14:52:11.722090-05:00,3rd Quarter,9.0,30.0,17.0,10.0,128.0,-162.0
176121456,NOT_STARTED,-2.0,48.0,2020-12-27 14:52:11.722090-05:00,,,,,,110.0,-129.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:52:11.722090-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:52:11.722090-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:52:11.722090-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:52:11.722090-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:52:11.722090-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,32.0,2020-12-27 14:53:10.182126-05:00,3rd Quarter,4.0,49.0,7.0,7.0,360.0,-560.0
175163824,STARTED,-8.0,42.5,2020-12-27 14:53:10.182126-05:00,3rd Quarter,10.0,26.0,3.0,20.0,440.0,-670.0
175163789,STARTED,-18.5,40.0,2020-12-27 14:53:10.182126-05:00,3rd Quarter,10.0,10.0,3.0,20.0,,
179639560,STARTED,13.0,48.5,2020-12-27 14:53:10.182126-05:00,3rd Quarter,8.0,1.0,20.0,10.0,-5000.0,1300.0
176125018,STARTED,10.0,51.5,2020-12-27 14:53:10.182126-05:00,3rd Quarter,7.0,52.0,24.0,7.0,-770.0,500.0
179640152,STARTED,-3.5,52.0,2020-12-27 14:53:10.182126-05:00,3rd Quarter,9.0,30.0,17.0,10.0,170.0,-220.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:53:10.182126-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:53:10.182126-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:53:10.182126-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:53:10.182126-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:53:10.182126-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:53:10.182126-05:00,,,,,,-305.0,255.0
179639561,STARTED,-4.5,31.0,2020-12-27 14:54:09.379216-05:00,3rd Quarter,4.0,49.0,7.0,7.0,240.0,-335.0
175163824,STARTED,-10.0,42.0,2020-12-27 14:54:09.379216-05:00,3rd Quarter,10.0,26.0,3.0,20.0,650.0,-1250.0
175163789,STARTED,-18.5,40.0,2020-12-27 14:54:09.379216-05:00,3rd Quarter,10.0,10.0,3.0,20.0,,
179639560,STARTED,13.0,48.5,2020-12-27 14:54:09.379216-05:00,3rd Quarter,7.0,31.0,20.0,10.0,-5000.0,1300.0
176125018,STARTED,9.0,51.5,2020-12-27 14:54:09.379216-05:00,3rd Quarter,6.0,19.0,24.0,7.0,-715.0,450.0
179640152,STARTED,-3.5,53.0,2020-12-27 14:54:09.379216-05:00,3rd Quarter,9.0,5.0,17.0,17.0,170.0,-220.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:54:09.379216-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:54:09.379216-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:54:09.379216-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:54:09.379216-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:54:09.379216-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:54:09.379216-05:00,,,,,,-305.0,255.0
179639561,STARTED,-5.5,31.0,2020-12-27 14:55:09.724177-05:00,3rd Quarter,3.0,14.0,7.0,7.0,255.0,-375.0
175163824,STARTED,-10.0,41.5,2020-12-27 14:55:09.724177-05:00,3rd Quarter,9.0,56.0,3.0,20.0,650.0,-1115.0
175163789,STARTED,-17.5,40.0,2020-12-27 14:55:09.724177-05:00,3rd Quarter,9.0,40.0,3.0,20.0,,
179639560,STARTED,13.0,48.5,2020-12-27 14:55:09.724177-05:00,3rd Quarter,7.0,31.0,20.0,10.0,-5000.0,1300.0
176125018,STARTED,8.5,52.0,2020-12-27 14:55:09.724177-05:00,3rd Quarter,6.0,19.0,24.0,7.0,-625.0,425.0
179640152,STARTED,-3.5,53.0,2020-12-27 14:55:09.724177-05:00,3rd Quarter,9.0,5.0,17.0,17.0,170.0,-220.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:55:09.724177-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:55:09.724177-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:55:09.724177-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:55:09.724177-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:55:09.724177-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:55:09.724177-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,31.0,2020-12-27 14:56:10.815223-05:00,3rd Quarter,3.0,14.0,7.0,7.0,340.0,-530.0
175163824,STARTED,-11.0,40.5,2020-12-27 14:56:10.815223-05:00,3rd Quarter,9.0,56.0,3.0,20.0,750.0,-1430.0
175163789,STARTED,-16.5,40.5,2020-12-27 14:56:10.815223-05:00,3rd Quarter,8.0,40.0,3.0,20.0,,
179639560,STARTED,13.5,47.5,2020-12-27 14:56:10.815223-05:00,3rd Quarter,7.0,31.0,20.0,10.0,-10000.0,1500.0
176125018,STARTED,10.0,51.0,2020-12-27 14:56:10.815223-05:00,3rd Quarter,5.0,11.0,24.0,7.0,-910.0,550.0
179640152,STARTED,-3.5,53.0,2020-12-27 14:56:10.815223-05:00,3rd Quarter,9.0,5.0,17.0,17.0,170.0,-220.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:56:10.815223-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:56:10.815223-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 14:56:10.815223-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:56:10.815223-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:56:10.815223-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:56:10.815223-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,31.0,2020-12-27 14:57:12.259564-05:00,3rd Quarter,2.0,14.0,7.0,7.0,390.0,-590.0
175163824,STARTED,-12.5,42.5,2020-12-27 14:57:12.259564-05:00,3rd Quarter,8.0,43.0,3.0,20.0,850.0,-2000.0
175163789,STARTED,-16.5,40.0,2020-12-27 14:57:12.259564-05:00,3rd Quarter,8.0,40.0,3.0,20.0,,
179639560,STARTED,13.5,47.5,2020-12-27 14:57:12.259564-05:00,3rd Quarter,7.0,31.0,20.0,10.0,-10000.0,1500.0
176125018,STARTED,10.5,48.5,2020-12-27 14:57:12.259564-05:00,3rd Quarter,5.0,11.0,24.0,7.0,-1250.0,700.0
179640152,STARTED,-3.5,51.5,2020-12-27 14:57:12.259564-05:00,3rd Quarter,9.0,5.0,17.0,17.0,163.0,-210.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:57:12.259564-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:57:12.259564-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.0,47.5,2020-12-27 14:57:12.259564-05:00,,,,,,102.0,-117.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:57:12.259564-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:57:12.259564-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:57:12.259564-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,30.5,2020-12-27 14:58:09.458311-05:00,3rd Quarter,2.0,14.0,7.0,7.0,370.0,-560.0
175163824,STARTED,-12.5,42.0,2020-12-27 14:58:09.458311-05:00,3rd Quarter,8.0,43.0,3.0,20.0,850.0,-1667.0
175163789,STARTED,-15.5,41.5,2020-12-27 14:58:09.458311-05:00,3rd Quarter,7.0,40.0,3.0,20.0,,
179639560,STARTED,13.5,47.0,2020-12-27 14:58:09.458311-05:00,3rd Quarter,7.0,31.0,20.0,10.0,-10000.0,1500.0
176125018,STARTED,13.5,45.0,2020-12-27 14:58:09.458311-05:00,3rd Quarter,5.0,11.0,24.0,7.0,-5000.0,1300.0
179640152,STARTED,-3.5,51.5,2020-12-27 14:58:09.458311-05:00,3rd Quarter,8.0,31.0,17.0,17.0,165.0,-215.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:58:09.458311-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:58:09.458311-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.0,47.5,2020-12-27 14:58:09.458311-05:00,,,,,,102.0,-117.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:58:09.458311-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:58:09.458311-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:58:09.458311-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,30.5,2020-12-27 14:59:09.802002-05:00,3rd Quarter,1.0,44.0,7.0,7.0,370.0,-560.0
175163824,STARTED,-13.0,41.5,2020-12-27 14:59:09.802002-05:00,3rd Quarter,8.0,13.0,3.0,20.0,1050.0,-3335.0
175163789,STARTED,-15.5,41.5,2020-12-27 14:59:09.802002-05:00,3rd Quarter,7.0,40.0,3.0,20.0,,
179639560,STARTED,14.5,47.0,2020-12-27 14:59:09.802002-05:00,3rd Quarter,7.0,31.0,20.0,10.0,,
176125018,STARTED,13.5,45.0,2020-12-27 14:59:09.802002-05:00,3rd Quarter,5.0,11.0,24.0,7.0,-5000.0,1300.0
179640152,STARTED,-3.5,51.5,2020-12-27 14:59:09.802002-05:00,3rd Quarter,8.0,31.0,17.0,17.0,165.0,-215.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 14:59:09.802002-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 14:59:09.802002-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.0,47.5,2020-12-27 14:59:09.802002-05:00,,,,,,102.0,-117.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 14:59:09.802002-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 14:59:09.802002-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 14:59:09.802002-05:00,,,,,,-305.0,255.0
179639561,STARTED,-6.5,30.5,2020-12-27 15:00:09.810193-05:00,3rd Quarter,1.0,44.0,7.0,7.0,370.0,-560.0
175163824,STARTED,-10.5,40.0,2020-12-27 15:00:09.810193-05:00,3rd Quarter,8.0,13.0,3.0,20.0,750.0,-1667.0
175163789,STARTED,-16.0,41.5,2020-12-27 15:00:09.810193-05:00,3rd Quarter,7.0,10.0,3.0,20.0,,
179639560,STARTED,14.0,47.0,2020-12-27 15:00:09.810193-05:00,3rd Quarter,5.0,56.0,20.0,10.0,,
176125018,STARTED,13.5,45.0,2020-12-27 15:00:09.810193-05:00,3rd Quarter,5.0,11.0,24.0,7.0,-5000.0,1300.0
179640152,STARTED,-3.0,51.0,2020-12-27 15:00:09.810193-05:00,3rd Quarter,7.0,18.0,17.0,17.0,145.0,-186.0
176121456,NOT_STARTED,-1.5,47.5,2020-12-27 15:00:09.810193-05:00,,,,,,108.0,-125.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 15:00:09.810193-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.0,47.5,2020-12-27 15:00:09.810193-05:00,,,,,,102.0,-117.0
175163781,NOT_STARTED,3.5,50.5,2020-12-27 15:00:09.810193-05:00,,,,,,-175.0,150.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 15:00:09.810193-05:00,,,,,,150.0,-175.0
